pm2.5,pm10,no,no2,so2,co,nox,ozone,rh,ws,vws,wd,bp,timestamp,nh3,benzene,eth_benzene,toluene,mp_xylene,o_xylene,AQI,Category
20.37,90.35,6.39,28.44,11.12,0.93,34.83,80.53,90.86,0.55,-0.11,192.23,896.7,2024-04-10 02:30:00,21.49,0.74,0.48,1.67,0.34,,50,Good
20.32,88.87,6.41,28.48,11.21,0.92,34.89,84.87,93.1,0.62,-0.1,192.55,898.6,2024-04-10 02:45:00,21.47,0.75,0.48,1.69,0.35,,50,Good
21.8,88.87,6.44,28.55,10.54,0.93,34.98,92.24,93.95,0.53,-0.1,195.13,897.7,2024-04-10 03:00:00,21.49,0.74,0.46,1.71,0.36,,50,Good
25.77,88.87,6.46,28.59,11.16,0.93,35.05,94.39,93.95,0.64,-0.1,187.18,897.4,2024-04-10 03:15:00,21.47,0.74,0.47,1.63,0.35,,50,Good
25.75,88.37,6.49,28.64,10.96,0.93,35.13,84.17,93.95,0.54,-0.1,222.19,896.3,2024-04-10 03:30:00,21.47,0.74,0.46,1.74,0.35,,50,Good
25.77,85.63,6.52,28.83,10.83,0.94,35.35,76.65,93.95,0.57,-0.09,204.09,897.6,2024-04-10 03:45:00,21.45,0.73,0.47,1.7,0.36,,50,Good
29.87,85.63,6.54,28.89,11.27,0.92,35.43,75.47,93.95,0.65,-0.1,197.19,897.6,2024-04-10 04:00:00,21.48,0.74,0.49,1.68,0.34,,50,Good
41.79,85.63,6.57,28.93,10.91,0.94,35.51,77.02,93.95,0.63,-0.09,183.24,896.3,2024-04-10 04:15:00,21.5,0.73,0.49,1.71,0.35,,100,Satisfactory
41.8,84.91,6.59,28.98,10.64,0.93,35.58,80.66,93.95,0.68,-0.09,203.01,893.9,2024-04-10 04:30:00,21.53,0.73,0.48,1.68,0.36,,100,Satisfactory
41.78,81.0,6.65,29.22,10.94,0.92,35.87,80.52,93.95,0.66,-0.1,206.28,892.7,2024-04-10 04:45:00,21.54,0.75,0.47,1.66,0.33,,100,Satisfactory
38.19,81.0,6.68,29.25,10.97,0.93,35.93,83.96,93.95,0.54,-0.09,216.68,892.5,2024-04-10 05:00:00,21.51,0.75,0.5,1.72,0.36,,100,Satisfactory
27.44,81.0,6.71,29.39,10.75,0.93,36.1,85.08,93.95,0.57,-0.09,200.49,893.5,2024-04-10 05:15:00,21.5,0.73,0.48,1.71,0.36,,50,Good
27.44,86.16,6.73,29.46,10.64,0.94,36.19,81.98,93.95,0.64,-0.09,242.31,895.3,2024-04-10 05:30:00,21.5,0.75,0.48,1.71,0.35,,50,Good
27.47,114.16,6.86,30.04,10.97,0.92,36.9,84.52,93.95,0.66,-0.08,156.17,897.6,2024-04-10 05:45:00,21.56,0.73,0.48,1.69,0.34,,50,Good
29.29,114.16,6.82,29.87,10.95,0.94,36.69,82.1,93.95,0.68,-0.08,208.12,895.4,2024-04-10 06:00:00,21.55,0.75,0.49,1.72,0.35,,50,Good
34.44,114.16,6.82,29.79,10.88,0.94,36.61,86.78,93.95,0.39,-0.09,172.61,892.0,2024-04-10 06:15:00,21.51,0.75,0.47,1.68,0.33,,100,Satisfactory
34.4,113.83,6.87,29.98,10.55,0.94,36.84,84.21,93.95,0.75,-0.09,187.13,890.6,2024-04-10 06:30:00,21.51,0.74,0.5,1.73,0.34,,100,Satisfactory
34.36,112.04,6.83,29.82,11.11,0.93,36.65,90.84,93.95,0.71,-0.09,181.28,891.5,2024-04-10 06:45:00,21.46,0.74,0.48,1.75,0.36,,100,Satisfactory
34.02,112.04,6.83,29.87,11.25,0.93,36.71,97.58,93.95,0.71,-0.09,200.09,891.8,2024-04-10 07:00:00,21.44,0.74,0.47,1.68,0.36,,100,Satisfactory
33.3,112.04,6.85,29.94,11.11,0.94,36.79,97.55,93.95,0.72,-0.09,212.33,892.4,2024-04-10 07:15:00,21.4,0.73,0.47,1.67,0.35,,100,Satisfactory
33.29,110.34,6.88,30.08,11.14,0.94,36.95,100.21,93.95,0.84,-0.09,208.21,895.0,2024-04-10 07:30:00,21.41,0.74,0.48,1.7,0.38,,100,Satisfactory
33.31,101.11,6.85,30.04,10.6,0.91,36.89,90.15,93.75,0.76,-0.09,196.47,894.6,2024-04-10 07:45:00,21.4,0.75,0.49,1.69,0.36,,100,Satisfactory
32.5,101.11,6.82,29.96,10.71,0.92,36.78,97.65,91.28,0.8,-0.1,197.79,894.1,2024-04-10 08:00:00,21.44,0.73,0.47,1.68,0.37,,100,Satisfactory
30.31,101.11,6.79,29.96,11.34,0.94,36.75,99.08,87.01,0.79,-0.1,189.36,897.6,2024-04-10 08:15:00,21.46,0.73,0.48,1.67,0.35,,100,Satisfactory
30.2,100.76,6.72,29.9,11.09,0.93,36.62,100.94,81.39,0.83,-0.09,191.38,897.1,2024-04-10 08:30:00,21.48,0.76,0.49,1.7,0.34,,100,Satisfactory
30.17,98.82,6.65,29.83,10.74,0.94,36.48,94.79,75.39,0.69,-0.1,189.82,895.4,2024-04-10 08:45:00,21.48,0.75,0.47,1.64,0.36,,100,Satisfactory
34.98,98.82,6.58,29.63,11.08,0.93,36.21,73.98,68.19,0.6,-0.1,189.52,894.3,2024-04-10 09:00:00,21.44,0.73,0.48,1.67,0.35,,100,Satisfactory
49.02,98.82,6.5,29.32,10.89,0.95,35.82,86.64,63.56,0.74,-0.1,195.42,892.6,2024-04-10 09:15:00,21.34,0.74,0.45,1.69,0.35,,100,Satisfactory
49.18,95.17,6.42,29.09,11.29,0.93,35.5,95.69,60.77,0.73,-0.1,191.44,891.3,2024-04-10 09:30:00,21.29,0.73,0.47,1.67,0.36,,100,Satisfactory
49.09,75.33,6.33,28.82,10.95,0.93,35.15,96.95,54.24,0.8,-0.1,187.77,892.3,2024-04-10 09:45:00,21.24,0.75,0.49,1.68,0.34,,100,Satisfactory
44.83,75.33,6.23,28.49,11.17,0.93,34.72,104.86,50.92,0.72,-0.1,196.62,895.7,2024-04-10 10:00:00,21.17,0.74,0.48,1.73,0.36,,100,Satisfactory
31.46,75.33,6.16,28.33,11.3,0.94,34.49,113.7,48.37,0.61,-0.1,198.83,897.6,2024-04-10 10:15:00,21.05,0.73,0.48,1.66,0.37,,100,Satisfactory
31.48,72.91,6.12,28.22,10.83,0.93,34.34,104.45,43.88,0.56,-0.1,180.36,898.2,2024-04-10 10:30:00,21.0,0.74,0.46,1.65,0.36,,100,Satisfactory
31.38,59.77,6.08,28.02,11.04,0.94,34.1,112.11,42.48,0.74,-0.1,192.84,897.0,2024-04-10 10:45:00,20.96,0.75,0.46,1.67,0.35,,100,Satisfactory
30.9,59.77,5.97,27.56,11.02,0.93,33.53,126.85,39.75,0.68,-0.11,193.9,898.1,2024-04-10 11:00:00,20.9,0.75,0.48,1.7,0.35,,100,Satisfactory
29.54,59.77,5.9,26.87,10.93,0.95,32.77,130.22,37.94,0.59,-0.1,209.11,899.9,2024-04-10 11:15:00,20.7,0.74,0.47,1.67,0.34,,50,Good
29.54,57.62,5.94,26.87,10.73,0.93,32.81,129.14,34.61,0.64,-0.07,192.63,899.0,2024-04-10 11:30:00,20.5,0.74,0.47,1.67,0.38,,50,Good
29.54,45.98,5.94,26.94,10.8,0.94,32.88,109.43,32.56,0.62,-0.07,202.33,898.7,2024-04-10 11:45:00,20.33,0.74,0.48,1.67,0.35,,50,Good
29.62,45.98,5.9,26.79,10.96,0.94,32.69,88.56,30.86,0.61,-0.06,186.51,898.2,2024-04-10 12:00:00,20.11,0.73,0.46,1.72,0.35,,50,Good
29.85,45.98,5.88,26.63,11.09,0.93,32.5,103.26,28.38,0.73,-0.04,198.21,901.2,2024-04-10 12:15:00,19.81,0.74,0.47,1.69,0.34,,50,Good
29.85,44.41,5.85,26.43,10.87,0.9,32.28,96.74,28.82,0.39,-0.03,243.85,899.4,2024-04-10 12:30:00,19.56,0.72,0.48,1.71,0.36,,50,Good
29.85,36.36,5.86,27.35,8.11,0.74,33.21,88.76,27.08,0.35,-0.01,223.84,898.7,2024-04-10 12:45:00,19.43,0.76,0.47,1.68,0.33,,50,Good
29.13,36.36,5.84,27.3,7.99,0.73,33.14,94.25,28.51,0.61,-0.01,176.46,897.3,2024-04-10 13:00:00,19.38,0.77,0.47,1.77,0.35,,50,Good
26.39,36.36,5.87,27.08,8.16,0.73,32.94,102.45,28.53,0.58,-0.05,198.94,896.7,2024-04-10 13:15:00,19.61,0.73,0.48,1.66,0.37,,50,Good
26.4,37.04,5.88,26.94,8.28,0.72,32.82,102.98,25.79,0.7,-0.09,192.64,896.0,2024-04-10 13:30:00,19.95,0.74,0.49,1.69,0.35,,50,Good
26.45,40.67,5.89,26.88,8.05,0.74,32.77,98.86,27.84,0.74,-0.1,187.71,897.5,2024-04-10 13:45:00,20.09,0.76,0.47,1.69,0.33,,50,Good
25.09,40.67,5.9,26.86,8.05,0.73,32.76,100.27,28.12,0.69,-0.11,191.4,898.4,2024-04-10 14:00:00,20.14,0.73,0.48,1.72,0.35,,50,Good
21.0,40.67,5.9,26.88,8.27,0.73,32.78,96.95,26.83,0.54,-0.12,198.7,899.5,2024-04-10 14:15:00,20.01,0.72,0.47,1.7,0.35,,50,Good
20.8,40.77,5.9,26.95,7.83,0.73,32.85,100.18,24.35,0.41,-0.12,192.17,900.6,2024-04-10 14:30:00,19.9,0.73,0.47,1.67,0.34,,50,Good
20.75,41.33,5.9,27.06,7.91,0.73,32.96,96.72,25.82,0.41,-0.12,187.13,898.7,2024-04-10 14:45:00,19.79,0.75,0.46,1.76,0.36,,50,Good
20.16,41.33,5.9,27.08,7.91,0.73,32.97,95.54,24.72,0.67,-0.12,174.21,897.8,2024-04-10 15:00:00,19.72,0.76,0.48,1.68,0.36,,50,Good
18.23,41.33,5.9,27.17,7.9,0.72,33.07,83.66,23.57,0.36,-0.12,219.83,898.1,2024-04-10 15:15:00,19.68,0.75,0.49,1.7,0.34,,50,Good
18.23,42.01,5.89,27.22,8.21,0.73,33.12,84.73,23.4,0.6,-0.12,206.48,896.6,2024-04-10 15:30:00,19.67,0.74,0.49,1.71,0.36,,50,Good
18.23,45.64,5.89,27.16,8.02,0.72,33.05,82.44,22.8,0.47,-0.12,203.61,896.4,2024-04-10 15:45:00,19.64,0.75,0.47,1.69,0.35,,50,Good
20.72,45.64,5.89,27.22,8.14,0.74,33.11,78.76,23.43,0.62,-0.12,191.68,896.9,2024-04-10 16:00:00,19.65,0.73,0.46,1.72,0.35,,50,Good
27.94,45.64,5.88,27.08,7.98,0.72,32.96,80.63,25.27,0.63,-0.12,184.51,893.1,2024-04-10 16:15:00,19.6,0.74,0.46,1.68,0.35,,50,Good
27.97,45.35,5.87,27.02,8.06,0.74,32.89,80.08,25.76,0.72,-0.11,203.55,893.9,2024-04-10 16:30:00,19.6,0.72,0.48,1.73,0.35,,50,Good
27.98,43.83,5.85,26.93,8.16,0.74,32.78,87.18,28.13,0.69,-0.1,192.5,895.7,2024-04-10 16:45:00,19.57,0.73,0.45,1.73,0.34,,50,Good
26.52,43.83,5.84,27.0,8.15,0.74,32.83,82.46,30.22,0.72,-0.1,190.37,892.1,2024-04-10 17:00:00,19.57,0.76,0.46,1.68,0.35,,50,Good
22.63,43.83,5.83,27.12,8.03,0.73,32.95,88.22,30.21,0.74,-0.1,184.46,890.9,2024-04-10 17:15:00,19.61,0.72,0.49,1.68,0.34,,50,Good
22.63,44.2,5.82,27.03,8.22,0.73,32.86,80.55,32.47,0.65,-0.1,196.27,896.6,2024-04-10 17:30:00,19.69,0.76,0.48,1.7,0.35,,50,Good
22.63,46.34,5.82,27.11,8.07,0.72,32.93,81.93,33.76,0.78,-0.1,176.72,899.9,2024-04-10 17:45:00,19.76,0.75,0.49,1.67,0.35,,50,Good
24.94,46.34,5.83,27.24,7.81,0.73,33.06,86.2,35.71,0.72,-0.1,176.08,896.7,2024-04-10 18:00:00,19.92,0.73,0.48,1.68,0.34,,50,Good
31.51,46.34,5.84,27.26,7.73,0.75,33.1,92.72,36.44,0.75,-0.11,172.41,892.0,2024-04-10 18:15:00,20.08,0.73,0.48,1.68,0.35,,100,Satisfactory
31.44,47.08,5.84,27.34,7.96,0.72,33.18,99.07,38.61,0.77,-0.11,169.83,892.4,2024-04-10 18:30:00,20.27,0.74,0.49,1.69,0.35,,100,Satisfactory
31.42,51.07,5.85,27.54,7.94,0.73,33.39,104.56,39.67,0.79,-0.11,181.75,893.1,2024-04-10 18:45:00,20.44,0.78,0.48,1.71,0.35,,100,Satisfactory
31.48,51.07,5.86,27.83,8.06,0.73,33.69,101.45,40.35,0.75,-0.11,187.19,892.6,2024-04-10 19:00:00,20.61,0.74,0.47,1.72,0.35,,100,Satisfactory
31.74,51.07,5.87,27.85,7.8,0.75,33.72,99.27,38.52,0.79,-0.11,178.89,896.5,2024-04-10 19:15:00,20.71,0.75,0.48,1.67,0.35,,100,Satisfactory
31.7,51.5,5.87,27.68,7.91,0.74,33.55,88.21,40.18,0.77,-0.12,171.06,897.2,2024-04-10 19:30:00,20.81,0.73,0.49,1.72,0.35,,100,Satisfactory
31.74,53.81,5.89,27.72,7.93,0.72,33.61,89.09,41.86,0.7,-0.11,176.27,898.0,2024-04-10 19:45:00,20.85,0.73,0.47,1.72,0.34,,100,Satisfactory
31.84,53.81,5.9,27.79,8.22,0.72,33.69,86.26,42.34,0.72,-0.11,172.31,894.6,2024-04-10 20:00:00,20.94,0.76,0.49,1.7,0.34,,100,Satisfactory
32.21,53.81,5.91,27.76,8.05,0.72,33.68,80.87,44.04,0.69,-0.11,170.33,892.3,2024-04-10 20:15:00,20.98,0.75,0.49,1.69,0.34,,100,Satisfactory
32.35,54.56,5.92,27.71,7.91,0.72,33.63,73.75,48.0,0.64,-0.11,175.59,893.2,2024-04-10 20:30:00,21.0,0.74,0.48,1.72,0.35,,100,Satisfactory
32.34,58.59,5.94,27.71,8.03,0.72,33.65,82.16,51.98,0.55,-0.11,192.62,893.2,2024-04-10 20:45:00,21.01,0.73,0.48,1.69,0.35,,100,Satisfactory
31.83,58.59,5.96,27.64,7.82,0.73,33.6,67.57,54.46,0.49,-0.1,177.61,891.1,2024-04-10 21:00:00,21.01,0.74,0.49,1.71,0.35,,100,Satisfactory
30.48,58.59,5.98,27.65,7.83,0.74,33.64,85.82,55.4,0.65,-0.11,186.22,890.3,2024-04-10 21:15:00,21.02,0.77,0.49,1.71,0.35,,100,Satisfactory
30.48,58.2,6.0,27.6,8.14,0.73,33.6,67.64,57.47,0.58,-0.11,189.48,891.0,2024-04-10 21:30:00,21.08,0.74,0.48,1.66,0.35,,100,Satisfactory
30.48,56.29,6.02,27.57,8.19,0.73,33.59,87.01,58.16,0.66,-0.1,191.43,890.0,2024-04-10 21:45:00,21.1,0.74,0.48,1.65,0.36,,100,Satisfactory
28.79,56.29,6.04,27.6,7.96,0.74,33.63,86.11,57.9,0.57,-0.1,180.48,889.5,2024-04-10 22:00:00,21.12,0.74,0.48,1.67,0.35,,50,Good
23.87,56.29,6.04,27.6,8.05,0.74,33.64,94.71,59.02,0.7,-0.1,179.31,889.8,2024-04-10 22:15:00,21.12,0.72,0.49,1.72,0.34,,50,Good
23.85,56.2,6.04,27.6,7.82,0.73,33.64,96.86,60.22,0.73,-0.1,170.87,888.0,2024-04-10 22:30:00,21.16,0.74,0.46,1.7,0.35,,50,Good
23.86,55.72,6.05,27.65,8.09,0.73,33.7,96.51,65.39,0.71,-0.1,169.94,887.5,2024-04-10 22:45:00,21.21,0.75,0.47,1.74,0.35,,50,Good
24.27,55.72,6.05,27.64,7.74,0.72,33.69,110.9,68.61,0.69,-0.1,174.42,887.9,2024-04-10 23:00:00,21.28,0.74,0.48,1.65,0.35,,50,Good
25.46,55.72,6.06,27.71,7.74,0.72,33.77,108.36,70.77,0.73,-0.1,181.22,887.8,2024-04-10 23:15:00,21.28,0.73,0.49,1.73,0.35,,50,Good
25.46,57.07,6.07,27.77,8.15,0.73,33.84,112.98,74.58,0.78,-0.11,176.38,888.2,2024-04-10 23:30:00,21.32,0.74,0.47,1.73,0.36,,50,Good
25.57,64.36,6.09,27.82,7.91,0.74,33.9,109.05,76.86,0.75,-0.1,166.97,886.4,2024-04-10 23:45:00,21.37,0.73,0.49,1.66,0.35,,50,Good
26.3,64.36,6.1,27.85,,0.73,33.95,117.96,79.27,0.75,-0.1,169.4,886.4,2024-04-11 00:00:00,21.4,,,,,,50,Good
28.25,64.36,6.09,27.75,7.95,0.72,33.84,116.22,81.58,0.74,-0.11,176.78,884.7,2024-04-11 00:15:00,21.39,0.74,0.49,1.68,0.36,,50,Good
28.24,65.41,6.08,27.65,7.94,0.73,33.73,114.09,82.29,0.79,-0.11,175.57,883.0,2024-04-11 00:30:00,21.41,0.73,0.46,1.67,0.35,,50,Good
28.26,71.03,6.1,27.63,8.14,0.73,33.72,102.9,84.21,0.73,-0.1,175.12,886.0,2024-04-11 00:45:00,21.4,0.76,0.5,1.62,0.36,,50,Good
26.97,71.03,6.1,27.6,8.02,0.72,33.71,104.15,86.23,0.69,-0.1,173.99,888.3,2024-04-11 01:00:00,21.42,0.73,0.48,1.72,0.35,,50,Good
23.0,71.03,6.11,27.62,8.03,0.72,33.73,92.86,88.28,0.71,-0.1,174.46,888.0,2024-04-11 01:15:00,21.43,0.74,0.47,1.72,0.34,,50,Good
23.08,72.18,6.11,27.59,7.78,0.71,33.7,89.0,90.44,0.7,-0.1,185.17,886.8,2024-04-11 01:30:00,21.44,0.75,0.49,1.68,0.36,,50,Good
23.13,78.34,6.11,27.62,7.89,0.73,33.73,81.2,91.66,0.77,-0.1,183.48,885.5,2024-04-11 01:45:00,21.38,0.74,0.48,1.73,0.35,,50,Good
24.74,78.34,6.13,27.56,7.94,0.75,33.68,79.65,93.63,0.72,-0.1,173.12,885.2,2024-04-11 02:00:00,21.39,0.75,0.48,1.7,0.36,,50,Good
29.24,78.34,6.13,27.53,8.13,0.74,33.66,75.47,93.95,0.76,-0.1,171.76,886.5,2024-04-11 02:15:00,21.38,0.74,0.5,1.67,0.36,,50,Good
29.16,77.34,6.14,27.53,7.96,0.74,33.67,70.57,93.95,0.68,-0.1,178.43,889.0,2024-04-11 02:30:00,21.38,0.75,0.47,1.68,0.36,,50,Good
29.19,71.93,6.15,27.56,8.06,0.73,33.72,65.53,93.95,0.71,-0.09,173.68,889.2,2024-04-11 02:45:00,21.37,0.71,0.49,1.68,0.36,,50,Good
28.94,71.93,6.15,27.57,7.85,0.73,33.72,63.74,93.95,0.74,-0.1,181.9,888.0,2024-04-11 03:00:00,21.37,0.75,0.48,1.67,0.35,,50,Good
28.24,71.93,6.16,27.53,8.32,0.75,33.7,62.09,93.95,0.7,-0.1,181.32,883.8,2024-04-11 03:15:00,21.36,0.72,0.47,1.65,0.36,,50,Good
28.21,71.66,6.19,27.6,7.78,0.74,33.79,59.8,93.95,0.65,-0.1,187.35,884.3,2024-04-11 03:30:00,21.39,0.75,0.48,1.67,0.35,,50,Good
28.26,70.22,6.21,27.64,8.06,0.73,33.86,71.37,93.95,0.64,-0.1,195.76,884.9,2024-04-11 03:45:00,21.4,0.75,0.48,1.7,0.34,,50,Good
26.36,70.22,6.26,27.8,8.14,0.75,34.06,77.07,93.95,0.4,-0.1,211.57,888.4,2024-04-11 04:00:00,21.41,0.77,0.51,1.69,0.35,,50,Good
20.75,70.22,6.32,27.95,8.08,0.73,34.28,83.7,93.95,0.63,-0.1,229.4,888.4,2024-04-11 04:15:00,21.4,0.75,0.47,1.68,0.35,,50,Good
20.76,68.56,6.35,27.97,8.12,0.74,34.32,78.89,93.95,0.62,-0.1,193.39,891.7,2024-04-11 04:30:00,21.41,0.74,0.51,1.69,0.36,,50,Good
20.86,59.69,6.35,27.96,8.11,0.73,34.31,82.62,93.95,0.63,-0.1,196.96,890.9,2024-04-11 04:45:00,21.41,0.75,0.48,1.69,0.32,,50,Good
22.91,59.69,6.38,28.03,7.87,0.73,34.41,96.46,93.95,0.61,-0.1,224.96,889.6,2024-04-11 05:00:00,21.42,0.76,0.48,1.7,0.35,,50,Good
28.3,59.69,6.45,28.29,7.88,0.73,34.73,99.17,93.95,0.58,-0.1,244.48,886.0,2024-04-11 05:15:00,21.39,0.72,0.49,1.7,0.36,,50,Good
28.32,59.99,6.48,28.43,8.16,0.72,34.91,107.01,93.95,0.52,-0.1,222.04,885.8,2024-04-11 05:30:00,21.34,0.73,0.47,1.73,0.35,,50,Good
28.28,61.56,6.52,28.61,7.92,0.74,35.13,114.55,93.95,0.66,-0.09,223.53,886.4,2024-04-11 05:45:00,21.31,0.73,0.48,1.67,0.35,,50,Good
18.11,61.56,,,8.23,0.73,,,93.52,0.54,-0.05,182.44,932.0,2024-04-11 06:45:00,,0.68,0.52,1.68,0.34,,50,Good
19.16,58.34,,,7.78,0.74,,32.6,91.74,0.59,-0.09,191.21,907.4,2024-04-11 07:00:00,,0.73,0.49,1.72,0.35,,50,Good
35.81,58.34,,,7.79,0.74,,42.57,92.34,0.67,-0.11,203.57,892.0,2024-04-11 07:15:00,,0.73,0.47,1.68,0.35,,100,Satisfactory
35.85,59.47,,,8.1,0.74,,43.24,90.48,0.73,-0.11,180.88,885.8,2024-04-11 07:30:00,,0.73,0.49,1.68,0.33,,100,Satisfactory
36.02,65.59,,,8.16,0.74,,48.04,84.46,0.68,-0.11,180.36,887.4,2024-04-11 07:45:00,,0.72,0.5,1.7,0.33,,100,Satisfactory
34.44,65.59,,,7.92,0.74,,119.65,82.29,0.77,-0.11,205.16,892.8,2024-04-11 08:00:00,,0.75,0.47,1.65,0.34,,100,Satisfactory
29.88,65.59,,,7.99,0.74,,112.98,81.37,0.83,-0.11,206.36,890.5,2024-04-11 08:15:00,,0.75,0.49,1.69,0.36,,50,Good
30.05,64.75,,,7.93,0.73,,101.6,73.39,0.64,-0.1,198.42,888.7,2024-04-11 08:30:00,,0.72,0.48,1.68,0.35,,100,Satisfactory
30.17,60.17,,,7.94,0.72,,43.41,68.28,0.69,-0.1,188.68,888.1,2024-04-11 08:45:00,,0.73,0.47,1.68,0.36,,100,Satisfactory
30.45,60.17,,,8.04,0.73,,40.4,65.47,0.75,-0.1,191.19,887.6,2024-04-11 09:00:00,,0.73,0.49,1.68,0.36,,100,Satisfactory
31.54,60.17,,,7.74,0.73,,38.7,62.0,0.69,-0.1,188.48,889.1,2024-04-11 09:15:00,,0.75,0.47,1.67,0.36,,100,Satisfactory
31.51,58.04,,,7.82,0.75,,7.58,58.38,0.72,-0.1,201.42,890.9,2024-04-11 09:30:00,,0.74,0.46,1.7,0.35,,100,Satisfactory
31.6,46.48,,,8.0,0.74,,13.87,53.29,0.63,-0.1,179.83,890.9,2024-04-11 09:45:00,,0.75,0.49,1.71,0.35,,100,Satisfactory
30.2,46.48,,,7.72,0.72,,47.15,50.25,0.67,-0.1,182.17,893.4,2024-04-11 10:00:00,,0.76,0.5,1.72,0.36,,100,Satisfactory
25.8,46.48,,,8.09,0.72,,52.25,49.06,0.66,-0.1,179.56,895.9,2024-04-11 10:15:00,,0.75,0.48,1.73,0.35,,50,Good
25.77,45.56,,,8.16,0.74,,44.06,45.35,0.75,-0.11,190.43,892.9,2024-04-11 10:30:00,,0.74,0.46,1.74,0.34,,50,Good
25.78,40.55,,,8.12,0.74,,50.83,43.24,0.76,-0.1,185.16,894.6,2024-04-11 10:45:00,,0.73,0.48,1.72,0.33,,50,Good
25.07,40.55,,,7.98,0.75,,45.96,39.79,0.73,-0.11,187.63,901.7,2024-04-11 11:00:00,,0.74,0.48,1.67,0.36,,50,Good
22.97,40.55,,,8.2,0.71,,52.39,38.71,0.69,-0.11,182.45,900.5,2024-04-11 11:15:00,,0.74,0.46,1.68,0.36,,50,Good
22.97,40.37,,,7.98,0.74,,54.16,38.26,0.41,-0.11,153.61,894.7,2024-04-11 11:30:00,,0.74,0.47,1.68,0.35,,50,Good
23.16,39.39,,,7.95,0.72,,57.39,36.92,0.7,-0.11,196.26,896.5,2024-04-11 11:45:00,,0.76,0.48,1.66,0.36,,50,Good
23.15,39.39,5.37,22.36,8.11,0.73,27.73,84.57,37.55,0.72,-0.11,182.97,896.0,2024-04-11 12:00:00,,0.75,0.5,1.69,0.33,,50,Good
22.9,39.39,5.39,22.46,7.83,0.72,27.85,69.91,36.29,0.52,-0.14,186.86,896.9,2024-04-11 12:15:00,15.69,0.75,0.47,1.65,0.34,,50,Good
22.94,38.6,5.42,22.55,7.67,0.72,27.97,21.54,35.06,0.37,-0.16,156.9,897.0,2024-04-11 12:30:00,15.7,0.72,0.49,1.68,0.36,,50,Good
22.94,34.37,5.42,22.58,7.95,0.73,28.0,12.02,33.06,0.4,-0.15,205.84,896.9,2024-04-11 12:45:00,15.7,0.74,0.48,1.65,0.34,,50,Good
22.14,34.37,5.42,22.55,8.09,0.72,27.97,13.06,31.76,0.36,-0.14,147.3,899.2,2024-04-11 13:00:00,15.7,0.73,0.48,1.72,0.37,,50,Good
19.92,34.37,5.41,22.53,7.96,0.73,27.94,19.85,30.96,0.6,-0.13,171.34,901.2,2024-04-11 13:15:00,15.69,0.75,0.47,1.65,0.35,,50,Good
19.83,34.29,5.4,22.48,8.03,0.73,27.88,17.24,28.74,0.68,-0.13,172.21,900.2,2024-04-11 13:30:00,15.69,0.76,0.49,1.68,0.35,,50,Good
20.04,33.86,5.39,22.45,7.81,0.74,27.84,38.14,26.84,0.3,-0.12,220.6,896.4,2024-04-11 13:45:00,15.69,0.75,0.46,1.68,0.35,,50,Good
20.94,33.86,5.38,22.43,7.85,0.74,27.81,64.81,24.81,0.1,-0.12,139.39,897.8,2024-04-11 14:00:00,15.69,0.75,0.47,1.72,0.35,,50,Good
23.28,33.86,5.38,22.39,8.18,0.73,27.77,71.82,25.49,0.53,-0.12,190.58,899.0,2024-04-11 14:15:00,15.68,0.73,0.49,1.66,0.34,,50,Good
23.27,32.96,5.38,22.38,8.03,0.72,27.76,81.22,25.82,0.73,-0.12,189.9,898.3,2024-04-11 14:30:00,15.68,0.72,0.48,1.68,0.35,,50,Good
23.23,28.1,5.38,22.37,8.23,0.72,27.74,75.14,26.49,0.75,-0.11,199.25,897.1,2024-04-11 14:45:00,15.68,0.74,0.49,1.71,0.36,,50,Good
23.0,28.1,5.37,22.36,7.97,0.74,27.74,74.31,26.4,0.7,-0.12,175.84,898.6,2024-04-11 15:00:00,15.68,0.74,0.49,1.68,0.36,,50,Good
22.1,28.1,5.37,22.35,8.05,0.74,27.73,59.44,28.24,0.79,-0.11,173.93,896.1,2024-04-11 15:15:00,15.68,0.72,0.47,1.65,0.35,,50,Good
22.01,28.43,5.37,22.36,7.75,0.73,27.73,53.62,28.59,0.48,-0.11,193.6,891.9,2024-04-11 15:30:00,15.67,0.73,0.49,1.69,0.33,,50,Good
22.0,30.32,5.37,22.36,8.02,0.73,27.73,55.74,29.24,0.52,-0.11,186.49,891.3,2024-04-11 15:45:00,15.68,0.75,0.49,1.7,0.35,,50,Good
24.54,30.32,5.37,22.36,7.39,0.69,27.73,74.56,31.02,0.54,-0.11,192.32,894.4,2024-04-11 16:00:00,15.68,0.67,0.45,1.55,0.32,,50,Good
,,5.37,22.36,6.5,0.62,27.73,61.71,30.98,0.71,-0.11,188.51,900.4,2024-04-11 16:15:00,15.67,0.58,0.43,1.39,0.28,,50,Good
,,5.37,22.35,6.3,0.63,27.72,55.94,30.51,0.44,-0.11,191.61,895.8,2024-04-11 16:30:00,15.68,0.57,0.42,1.41,0.29,,50,Good
31.7,38.78,5.37,22.35,6.43,0.64,27.72,59.84,29.97,0.47,-0.11,202.18,895.0,2024-04-11 16:45:00,15.68,0.59,0.42,1.4,0.29,,100,Satisfactory
29.64,38.78,5.37,22.34,6.31,0.64,27.71,51.88,31.75,0.7,-0.1,188.24,897.2,2024-04-11 17:00:00,15.68,0.58,0.42,1.41,0.28,,50,Good
